,Date,Symbols,value,error_value,error_ind,returns,roll_mean_res,lc_fit
8305,2014-12-08,VZ,48.9000015258789,48.9000015258789,0,0.005965869407242419,-0.9133321126297247,48.71094557563622
8306,2014-12-09,VZ,46.91999816894531,46.91999816894531,0,-0.04049086493148124,-2.594668579101068,47.23655049861525
8307,2014-12-10,VZ,46.18000030517578,46.18000030517578,0,-0.01577148108797899,-2.9986663818354415,46.24044826468557
8308,2014-12-11,VZ,46.36000061035156,46.36000061035156,0,0.003897797834263139,-2.5433326721186447,46.01467910890365
8309,2014-12-12,VZ,45.58000183105469,45.58000183105469,0,-0.01682482245530237,-3.0159983317052337,45.636070919424306
8310,2014-12-15,VZ,45.41999816894531,45.41999816894531,0,-0.0035103917437835364,-2.856668599446124,45.37969640942511
8311,2014-12-16,VZ,45.52999877929688,45.52999877929688,0,0.0024218541344367406,-2.4820012410476764,45.34552636498721
8312,2014-12-17,VZ,46.43999862670898,46.43999862670898,0,0.019986819060181515,-1.3786679585769903,45.837294818304414
8313,2014-12-18,VZ,47.04999923706055,47.04999923706055,0,0.013135241782732177,-0.5693339029943019,46.84133272907575
8314,2014-12-19,VZ,47.02000045776367,47.02000045776367,0,-0.0006375936191991283,-0.36133270263622563,47.20182218744314
8315,2014-12-22,VZ,47.5099983215332,47.5099983215332,0,0.010421051871525977,0.2966651916508809,47.54365243424179
8316,2014-12-23,VZ,47.66999816894531,47.66999816894531,0,0.0033677089678951777,0.5526652018234088,47.72828255283193
8317,2014-12-24,VZ,47.66999816894531,47.66999816894531,0,0.0,0.6273320515955447,47.77929774132994
8318,2014-12-26,VZ,47.86000061035156,47.86000061035156,0,0.003985786631097943,0.8786677042648137,47.88225165350086
8319,2014-12-29,VZ,47.54999923706055,47.54999923706055,0,-0.006477253851600806,0.639333089193201,47.710203574911944
8320,2014-12-30,VZ,47.33000183105469,47.33000183105469,0,-0.004626654248910955,0.5240023295089529,47.44159457481592
8321,2014-12-31,VZ,46.77999877929688,46.77999877929688,0,-0.011620600686242377,-0.016667429605618622,46.95661662020213
8322,2015-01-02,VZ,46.959999084472656,46.959999084472656,0,0.00384780482840541,0.11133295695036338,46.81880794671754
8323,2015-01-05,VZ,46.56999969482422,46.56999969482422,0,-0.008304927539434126,-0.29266637166291787,46.58378331846056
8324,2015-01-06,VZ,47.040000915527344,47.040000915527344,0,0.010092360399035272,0.08000157674202768,46.80596062522984
8325,2015-01-07,VZ,46.18999862670898,46.18999862670898,0,-0.018069776196322107,-0.8213340759272469,46.39086965800704
8326,2015-01-08,VZ,47.18000030517578,47.18000030517578,0,0.021433247627211216,0.058667500814294726,47.011313126394185
8327,2015-01-09,VZ,46.7599983215332,46.7599983215332,0,-0.008902119137894626,-0.38266779581656607,46.86955283975865
8328,2015-01-12,VZ,47.08000183105469,47.08000183105469,0,0.006843531244827394,-0.06466445922801967,47.01300915318372
8329,2015-01-13,VZ,47.18000030517578,47.18000030517578,0,0.002124011687168803,0.024667358398929196,47.15372761591496
8330,2015-01-14,VZ,46.97000122070313,46.97000122070313,0,-0.0044510191418886125,-0.14933191935171664,47.07412826143438
8331,2015-01-15,VZ,47.099998474121094,47.099998474121094,0,0.002767665532030339,0.0186653137211934,47.09236987860999
8332,2015-01-16,VZ,47.9900016784668,47.9900016784668,0,0.018896034674708462,0.8873349507654638,47.6387572538995
8333,2015-01-20,VZ,48.18000030517578,48.18000030517578,0,0.003959129403286354,1.0560002644861726,48.13565686395681
8334,2015-01-21,VZ,48.25,48.25,0,0.0014528786712502129,1.079333241781093,48.389912977375815
8335,2015-01-22,VZ,47.79999923706055,47.79999923706055,0,-0.009326440682682957,0.5979993184412464,48.14598974308164
8336,2015-01-23,VZ,47.1500015258789,47.1500015258789,0,-0.013598278693646715,-0.07666524251253293,47.45726592723871
8337,2015-01-26,VZ,46.959999084472656,46.959999084472656,0,-0.004029744119986023,-0.2666676839187758,46.954136955512325
8338,2015-01-27,VZ,46.349998474121094,46.349998474121094,0,-0.012989791785435911,-0.8620015462234676,46.40006111702235
8339,2015-01-28,VZ,46.04999923706055,46.04999923706055,0,-0.006472475662065991,-1.0960006713862285,46.009138158819965
8340,2015-01-29,VZ,46.11000061035156,46.11000061035156,0,0.001302961439415773,-1.030666097004719,45.921440876984775
8341,2015-01-30,VZ,45.709999084472656,45.709999084472656,0,-0.008674940806422504,-1.3326675415034117,45.716677889682174
8342,2015-02-02,VZ,46.97999954223633,46.97999954223633,0,0.027783865307384747,-0.07733383178661768,46.422319047624676
8343,2015-02-03,VZ,47.83000183105469,47.83000183105469,0,0.018092854344414766,0.7226684570317445,47.59280325973949
8344,2015-02-04,VZ,47.79999923706055,47.79999923706055,0,-0.0006272756187657436,0.6513326009119496,47.95919602730808
8345,2015-02-05,VZ,47.86000061035156,47.86000061035156,0,0.0012552588754959348,0.6520006815597341,48.06684078233248
8346,2015-02-06,VZ,49.33000183105469,49.33000183105469,0,0.030714609317936015,1.9733350118006214,49.01384378956302
8347,2015-02-09,VZ,49.09000015258789,49.09000015258789,0,-0.004865227438846542,1.6600001017257497,49.1879384116686
8348,2015-02-10,VZ,49.5099983215332,49.5099983215332,0,0.00855567666815693,1.9913317362472398,49.568873168439005
8349,2015-02-11,VZ,49.81000137329102,49.81000137329102,0,0.006059443787687302,2.187334696452325,49.871098986665416
8350,2015-02-12,VZ,49.52000045776367,49.52000045776367,0,-0.005822142291344257,1.782667032878095,49.73403376431371
8351,2015-02-13,VZ,49.31000137329102,49.31000137329102,0,-0.0042406922966763405,1.4286679585779751,49.47279749967782
8352,2015-02-17,VZ,49.18000030517578,49.18000030517578,0,-0.002636403660407516,1.150666809082523,49.23145474069361
8353,2015-02-18,VZ,48.93999862670898,48.93999862670898,0,-0.0048800666323205455,0.7379984537765267,48.96287568107955
8354,2015-02-19,VZ,48.90999984741211,48.90999984741211,0,-0.0006129705790489659,0.5173329671228899,48.85423957648614
8355,2015-02-20,VZ,48.97000122070313,48.97000122070313,0,0.0012267710790883068,0.3866676330571437,48.87872688510049
8356,2015-02-23,VZ,48.77000045776367,48.77000045776367,0,-0.004084148620664196,-0.017333221435052337,48.801799566278625
8357,2015-02-24,VZ,49.22000122070313,49.22000122070313,0,0.009226999358533439,0.2833340962732862,49.049865637767226
8358,2015-02-25,VZ,49.20000076293945,49.20000076293945,0,-0.00040634817691276304,0.1720003763839557,49.1944340935525
8359,2015-02-26,VZ,49.36999893188477,49.36999893188477,0,0.0034552472827067415,0.23733189900766405,49.35811365437955
8360,2015-02-27,VZ,49.45000076293945,49.45000076293945,0,0.0016204543809097416,0.21133371988981509,49.47137676564757
8361,2015-03-02,VZ,49.47000122070313,49.47000122070313,0,0.00040445818918311005,0.22200088501026727,49.50680905097998
8362,2015-03-03,VZ,49.54999923706055,49.54999923706055,0,0.0016171015642492126,0.27133229573617257,49.557217556075386
8363,2015-03-04,VZ,49.06999969482422,49.06999969482422,0,-0.009687175572695383,-0.17933400471955707,49.27752844105977
8364,2015-03-05,VZ,48.91999816894531,48.91999816894531,0,-0.0030568886654125382,-0.27000198364208217,48.976673920198884
8365,2015-03-06,VZ,48.290000915527344,48.290000915527344,0,-0.012878112775929984,-0.8179992675776333,48.45451533220808
8366,2015-03-09,VZ,48.22999954223633,48.22999954223633,0,-0.0012425216846853049,-0.806000518798335,48.158674673477364
8367,2015-03-10,VZ,47.5099983215332,47.5099983215332,0,-0.014928493210384586,-1.4146682739252867,47.618982267941966
8368,2015-03-11,VZ,47.68000030517578,47.68000030517578,0,0.003578235942928387,-1.160666402180496,47.52761707036038
8369,2015-03-12,VZ,48.72999954223633,48.72999954223633,0,0.022021795938339528,-0.09866714477490035,47.326000162834404
8370,2015-03-13,VZ,48.84000015258789,48.84000015258789,0,0.0022573488894910287,0.020000203451012055,48.82307441848435
8371,2015-03-16,VZ,49.27000045776367,49.27000045776367,0,0.00880426502523246,0.41666717529346187,49.25109786036841
8372,2015-03-17,VZ,48.95000076293945,48.95000076293945,0,-0.006494818182486872,0.11466751098681982,49.20853108499758
8373,2015-03-18,VZ,49.540000915527344,49.540000915527344,0,0.012053118353260395,0.6820009867355168,49.45164208581592
8374,2015-03-19,VZ,49.29999923706055,49.29999923706055,0,-0.0048446038359190036,0.44666595459033687,49.39947800226186
8375,2015-03-20,VZ,49.56000137329102,49.56000137329102,0,0.005273877084262191,0.6993347167973738,49.530652826072355
8376,2015-03-23,VZ,49.63999938964844,49.63999938964844,0,0.0016141649342351627,0.7679995218917668,49.64108044612564
