,Date,Symbols,value,error_value,error_ind
3572,2014-10-27,GOOGL,549.8800048828125,549.8800048828125,0
3573,2014-10-28,GOOGL,558.9400024414062,558.9400024414062,0
3574,2014-10-29,GOOGL,558.4500122070312,558.4500122070312,0
3575,2014-10-30,GOOGL,560.27001953125,560.27001953125,0
3576,2014-10-31,GOOGL,567.8699951171875,567.8699951171875,0
3577,2014-11-03,GOOGL,563.77001953125,563.77001953125,0
3578,2014-11-04,GOOGL,564.1900024414062,564.1900024414062,0
3579,2014-11-05,GOOGL,555.9500122070312,555.9500122070312,0
3580,2014-11-06,GOOGL,551.6900024414062,551.6900024414062,0
3581,2014-11-07,GOOGL,551.8200073242188,551.8200073242188,0
3582,2014-11-10,GOOGL,558.22998046875,558.22998046875,0
3583,2014-11-11,GOOGL,561.2899780273438,561.2899780273438,0
3584,2014-11-12,GOOGL,558.25,558.25,0
3585,2014-11-13,GOOGL,556.4400024414062,556.4400024414062,0
3586,2014-11-14,GOOGL,555.1900024414062,555.1900024414062,0
3587,2014-11-17,GOOGL,546.6400146484375,546.6400146484375,0
3588,2014-11-18,GOOGL,544.510009765625,544.510009765625,0
3589,2014-11-19,GOOGL,547.2000122070312,547.2000122070312,0
3590,2014-11-20,GOOGL,543.760009765625,543.760009765625,0
3591,2014-11-21,GOOGL,545.8900146484375,545.8900146484375,0
3592,2014-11-24,GOOGL,547.47998046875,547.47998046875,0
3593,2014-11-25,GOOGL,549.22998046875,549.22998046875,0
3594,2014-11-26,GOOGL,547.72998046875,547.72998046875,0
3595,2014-11-28,GOOGL,549.0800170898438,549.0800170898438,0
3596,2014-12-01,GOOGL,539.6500244140625,539.6500244140625,0
3597,2014-12-02,GOOGL,538.5900268554688,538.5900268554688,0
3598,2014-12-03,GOOGL,536.969970703125,536.969970703125,0
3599,2014-12-04,GOOGL,542.5800170898438,542.5800170898438,0
3600,2014-12-05,GOOGL,528.0800170898438,528.0800170898438,0
3601,2014-12-08,GOOGL,530.72998046875,530.72998046875,0
3602,2014-12-09,GOOGL,536.1099853515625,536.1099853515625,0
3603,2014-12-10,GOOGL,528.0399780273438,528.0399780273438,0
3604,2014-12-11,GOOGL,532.1099853515625,532.1099853515625,0
3605,2014-12-12,GOOGL,521.510009765625,521.510009765625,0
3606,2014-12-15,GOOGL,515.8400268554688,515.8400268554688,0
3607,2014-12-16,GOOGL,498.1600036621094,498.1600036621094,0
3608,2014-12-17,GOOGL,506.45001220703125,506.45001220703125,0
3609,2014-12-18,GOOGL,514.6199951171875,514.6199951171875,0
3610,2014-12-19,GOOGL,520.0399780273438,520.0399780273438,0
3611,2014-12-22,GOOGL,532.2999877929688,532.2999877929688,0
3612,2014-12-23,GOOGL,538.77001953125,538.77001953125,0
3613,2014-12-24,GOOGL,536.9299926757812,536.9299926757812,0
3614,2014-12-26,GOOGL,541.52001953125,541.52001953125,0
3615,2014-12-29,GOOGL,537.3099975585938,537.3099975585938,0
3616,2014-12-30,GOOGL,535.280029296875,535.280029296875,0
3617,2014-12-31,GOOGL,530.6599731445312,530.6599731445312,0
3618,2015-01-02,GOOGL,529.5499877929688,529.5499877929688,0
3619,2015-01-05,GOOGL,519.4600219726562,519.4600219726562,0
3620,2015-01-06,GOOGL,506.6400146484375,506.6400146484375,0
3621,2015-01-07,GOOGL,505.1499938964844,505.1499938964844,0
3622,2015-01-08,GOOGL,506.9100036621094,506.9100036621094,0
3623,2015-01-09,GOOGL,500.7200012207031,500.7200012207031,0
3624,2015-01-12,GOOGL,497.05999755859375,497.05999755859375,0
3625,2015-01-13,GOOGL,501.79998779296875,501.79998779296875,0
3626,2015-01-14,GOOGL,505.92999267578125,505.92999267578125,0
3627,2015-01-15,GOOGL,504.010009765625,504.010009765625,0
3628,2015-01-16,GOOGL,510.4599914550781,510.4599914550781,0
3629,2015-01-20,GOOGL,509.94000244140625,509.94000244140625,0
3630,2015-01-21,GOOGL,520.3900146484375,520.3900146484375,0
3631,2015-01-22,GOOGL,537.2999877929688,537.2999877929688,0
3632,2015-01-23,GOOGL,541.9500122070312,541.9500122070312,0
3633,2015-01-26,GOOGL,536.719970703125,536.719970703125,0
3634,2015-01-27,GOOGL,521.1900024414062,521.1900024414062,0
3635,2015-01-28,GOOGL,512.4299926757812,512.4299926757812,0
3636,2015-01-29,GOOGL,513.22998046875,513.22998046875,0
3637,2015-01-30,GOOGL,537.5499877929688,537.5499877929688,0
3638,2015-02-02,GOOGL,532.2000122070312,532.2000122070312,0
3639,2015-02-03,GOOGL,533.2999877929688,533.2999877929688,0
3640,2015-02-04,GOOGL,526.0999755859375,526.0999755859375,0
3641,2015-02-05,GOOGL,529.8300170898438,529.8300170898438,0
3642,2015-02-06,GOOGL,533.8800048828125,533.8800048828125,0
3643,2015-02-09,GOOGL,529.280029296875,529.280029296875,0
3644,2015-02-10,GOOGL,540.1599731445312,540.1599731445312,0
3645,2015-02-11,GOOGL,538.0,538.0,0
3646,2015-02-12,GOOGL,546.010009765625,546.010009765625,0
3647,2015-02-13,GOOGL,551.1599731445312,551.1599731445312,0
3648,2015-02-17,GOOGL,545.010009765625,545.010009765625,0
3649,2015-02-18,GOOGL,542.6500244140625,542.6500244140625,0
3650,2015-02-19,GOOGL,546.4500122070312,546.4500122070312,0
3651,2015-02-20,GOOGL,541.7999877929688,541.7999877929688,0
3652,2015-02-23,GOOGL,535.0,535.0,0
3653,2015-02-24,GOOGL,538.6500244140625,538.6500244140625,0
3654,2015-02-25,GOOGL,547.3300170898438,547.3300170898438,0
3655,2015-02-26,GOOGL,559.2899780273438,559.2899780273438,0
3656,2015-02-27,GOOGL,562.6300048828125,562.6300048828125,0
3657,2015-03-02,GOOGL,575.02001953125,601.387101309135,1
3658,2015-03-03,GOOGL,578.7899780273438,578.7899780273438,0
3659,2015-03-04,GOOGL,578.3300170898438,578.3300170898438,0
3660,2015-03-05,GOOGL,581.4299926757812,581.4299926757812,0
3661,2015-03-06,GOOGL,572.9000244140625,572.9000244140625,0
3662,2015-03-09,GOOGL,574.0999755859375,574.0999755859375,0
3663,2015-03-10,GOOGL,559.8499755859375,559.8499755859375,0
3664,2015-03-11,GOOGL,555.6900024414062,555.6900024414062,0
3665,2015-03-12,GOOGL,561.1699829101562,561.1699829101562,0
3666,2015-03-13,GOOGL,553.0,553.0,0
3667,2015-03-16,GOOGL,561.6400146484375,561.6400146484375,0
3668,2015-03-17,GOOGL,557.6099853515625,557.6099853515625,0
3669,2015-03-18,GOOGL,566.1599731445312,566.1599731445312,0
3670,2015-03-19,GOOGL,563.6699829101562,563.6699829101562,0
3671,2015-03-20,GOOGL,564.9500122070312,564.9500122070312,0
3672,2015-03-23,GOOGL,565.3699951171875,553.9573823253833,1
3673,2015-03-24,GOOGL,577.5399780273438,577.5399780273438,0
3674,2015-03-25,GOOGL,567.0,567.0,0
3675,2015-03-26,GOOGL,563.6400146484375,563.6400146484375,0
3676,2015-03-27,GOOGL,557.5499877929688,557.5499877929688,0
3677,2015-03-30,GOOGL,561.1400146484375,561.1400146484375,0
3678,2015-03-31,GOOGL,554.7000122070312,554.7000122070312,0
3679,2015-04-01,GOOGL,549.489990234375,549.489990234375,0
3680,2015-04-02,GOOGL,541.3099975585938,541.3099975585938,0
3681,2015-04-06,GOOGL,543.9500122070312,543.9500122070312,0
3682,2015-04-07,GOOGL,544.8599853515625,544.8599853515625,0
3683,2015-04-08,GOOGL,548.8400268554688,548.8400268554688,0
3684,2015-04-09,GOOGL,548.02001953125,548.02001953125,0
3685,2015-04-10,GOOGL,548.5399780273438,548.5399780273438,0
3686,2015-04-13,GOOGL,548.6400146484375,548.6400146484375,0
3687,2015-04-14,GOOGL,539.780029296875,539.780029296875,0
3688,2015-04-15,GOOGL,541.0399780273438,541.0399780273438,0
3689,2015-04-16,GOOGL,543.52001953125,543.52001953125,0
3690,2015-04-17,GOOGL,532.739990234375,532.739990234375,0
3691,2015-04-20,GOOGL,544.530029296875,544.530029296875,0
3692,2015-04-21,GOOGL,542.9199829101562,542.9199829101562,0
3693,2015-04-22,GOOGL,549.1799926757812,549.1799926757812,0
3694,2015-04-23,GOOGL,557.4600219726562,557.4600219726562,0
3695,2015-04-24,GOOGL,573.6599731445312,573.6599731445312,0
3696,2015-04-27,GOOGL,566.1199951171875,566.1199951171875,0
3697,2015-04-28,GOOGL,564.3699951171875,564.3699951171875,0
3698,2015-04-29,GOOGL,561.3900146484375,561.3900146484375,0
3699,2015-04-30,GOOGL,548.77001953125,548.77001953125,0
3700,2015-05-01,GOOGL,551.1599731445312,551.1599731445312,0
3701,2015-05-04,GOOGL,552.8400268554688,552.8400268554688,0
3702,2015-05-05,GOOGL,543.0399780273438,543.0399780273438,0
3703,2015-05-06,GOOGL,535.0800170898438,535.0800170898438,0
3704,2015-05-07,GOOGL,542.0399780273438,542.0399780273438,0
3705,2015-05-08,GOOGL,548.9500122070312,548.9500122070312,0
3706,2015-05-11,GOOGL,545.780029296875,545.780029296875,0
3707,2015-05-12,GOOGL,538.72998046875,538.72998046875,0
3708,2015-05-13,GOOGL,539.489990234375,539.489990234375,0
3709,2015-05-14,GOOGL,549.2000122070312,549.2000122070312,0
3710,2015-05-15,GOOGL,546.489990234375,546.489990234375,0
3711,2015-05-18,GOOGL,546.6699829101562,546.6699829101562,0
3712,2015-05-19,GOOGL,549.280029296875,549.280029296875,0
3713,2015-05-20,GOOGL,552.510009765625,552.510009765625,0
3714,2015-05-21,GOOGL,556.8099975585938,556.8099975585938,0
3715,2015-05-22,GOOGL,554.52001953125,554.52001953125,0
3716,2015-05-26,GOOGL,547.1900024414062,547.1900024414062,0
3717,2015-05-27,GOOGL,554.25,554.25,0
3718,2015-05-28,GOOGL,554.1799926757812,554.1799926757812,0
3719,2015-05-29,GOOGL,545.3200073242188,545.3200073242188,0
3720,2015-06-01,GOOGL,549.2100219726562,549.2100219726562,0
3721,2015-06-02,GOOGL,553.9500122070312,553.9500122070312,0
3722,2015-06-03,GOOGL,555.2899780273438,555.2899780273438,0
3723,2015-06-04,GOOGL,551.6900024414062,551.6900024414062,0
3724,2015-06-05,GOOGL,549.530029296875,549.530029296875,0
3725,2015-06-08,GOOGL,543.47998046875,543.47998046875,0
3726,2015-06-09,GOOGL,542.1599731445312,542.1599731445312,0
3727,2015-06-10,GOOGL,552.5999755859375,552.5999755859375,0
3728,2015-06-11,GOOGL,550.0399780273438,550.0399780273438,0
3729,2015-06-12,GOOGL,547.469970703125,547.469970703125,0
3730,2015-06-15,GOOGL,543.0,543.0,0
3731,2015-06-16,GOOGL,544.8699951171875,544.8699951171875,0
3732,2015-06-17,GOOGL,546.5999755859375,546.5999755859375,0
3733,2015-06-18,GOOGL,556.1799926757812,556.1799926757812,0
3734,2015-06-19,GOOGL,557.52001953125,557.52001953125,0
3735,2015-06-22,GOOGL,559.6799926757812,559.6799926757812,0
3736,2015-06-23,GOOGL,563.3900146484375,563.3900146484375,0
3737,2015-06-24,GOOGL,558.5700073242188,558.5700073242188,0
3738,2015-06-25,GOOGL,557.9500122070312,557.9500122070312,0
3739,2015-06-26,GOOGL,553.0599975585938,553.0599975585938,0
3740,2015-06-29,GOOGL,541.25,541.25,0
3741,2015-06-30,GOOGL,540.0399780273438,540.0399780273438,0
3742,2015-07-01,GOOGL,543.2999877929688,543.2999877929688,0
3743,2015-07-02,GOOGL,547.3400268554688,547.3400268554688,0
3744,2015-07-06,GOOGL,545.6199951171875,545.6199951171875,0
3745,2015-07-07,GOOGL,550.030029296875,550.030029296875,0
3746,2015-07-08,GOOGL,541.7000122070312,541.7000122070312,0
3747,2015-07-09,GOOGL,544.6500244140625,544.6500244140625,0
3748,2015-07-10,GOOGL,556.1099853515625,556.1099853515625,0
3749,2015-07-13,GOOGL,571.72998046875,571.72998046875,0
3750,2015-07-14,GOOGL,584.1799926757812,584.1799926757812,0
3751,2015-07-15,GOOGL,583.9600219726562,583.9600219726562,0
3752,2015-07-16,GOOGL,601.780029296875,601.780029296875,0
3753,2015-07-17,GOOGL,699.6199951171875,699.6199951171875,0
3754,2015-07-20,GOOGL,692.8400268554688,692.8400268554688,0
3755,2015-07-21,GOOGL,695.3499755859375,695.3499755859375,0
3756,2015-07-22,GOOGL,695.0999755859375,695.0999755859375,0
3757,2015-07-23,GOOGL,674.72998046875,674.72998046875,0
3758,2015-07-24,GOOGL,654.77001953125,654.77001953125,0
3759,2015-07-27,GOOGL,658.27001953125,658.27001953125,0
3760,2015-07-28,GOOGL,659.6599731445312,659.6599731445312,0
3761,2015-07-29,GOOGL,661.4299926757812,661.4299926757812,0
3762,2015-07-30,GOOGL,664.5599975585938,664.5599975585938,0
3763,2015-07-31,GOOGL,657.5,657.5,0
3764,2015-08-03,GOOGL,664.719970703125,664.719970703125,0
3765,2015-08-04,GOOGL,661.280029296875,661.280029296875,0
3766,2015-08-05,GOOGL,673.2899780273438,673.2899780273438,0
3767,2015-08-06,GOOGL,670.1500244140625,670.1500244140625,0
3768,2015-08-07,GOOGL,664.3900146484375,664.3900146484375,0
3769,2015-08-10,GOOGL,663.1400146484375,663.1400146484375,0
3770,2015-08-11,GOOGL,690.2999877929688,690.2999877929688,0
3771,2015-08-12,GOOGL,691.469970703125,691.469970703125,0
3772,2015-08-13,GOOGL,686.510009765625,686.510009765625,0
3773,2015-08-14,GOOGL,689.3699951171875,689.3699951171875,0
3774,2015-08-17,GOOGL,694.1099853515625,694.1099853515625,0
3775,2015-08-18,GOOGL,688.72998046875,688.72998046875,0
3776,2015-08-19,GOOGL,694.0399780273438,694.0399780273438,0
3777,2015-08-20,GOOGL,679.47998046875,679.47998046875,0
3778,2015-08-21,GOOGL,644.030029296875,644.030029296875,0
3779,2015-08-24,GOOGL,618.1099853515625,618.1099853515625,0
3780,2015-08-25,GOOGL,612.469970703125,612.469970703125,0
3781,2015-08-26,GOOGL,659.739990234375,659.739990234375,0
3782,2015-08-27,GOOGL,667.9600219726562,667.9600219726562,0
3783,2015-08-28,GOOGL,659.6900024414062,659.6900024414062,0
3784,2015-08-31,GOOGL,647.8200073242188,647.8200073242188,0
3785,2015-09-01,GOOGL,629.5599975585938,629.5599975585938,0
3786,2015-09-02,GOOGL,644.9099731445312,644.9099731445312,0
3787,2015-09-03,GOOGL,637.0499877929688,637.0499877929688,0
3788,2015-09-04,GOOGL,628.9600219726562,628.9600219726562,0
3789,2015-09-08,GOOGL,643.8800048828125,643.8800048828125,0
3790,2015-09-09,GOOGL,643.4099731445312,643.4099731445312,0
3791,2015-09-10,GOOGL,651.0800170898438,651.0800170898438,0
3792,2015-09-11,GOOGL,655.2999877929688,655.2999877929688,0
3793,2015-09-14,GOOGL,652.469970703125,652.469970703125,0
3794,2015-09-15,GOOGL,665.0700073242188,665.0700073242188,0
3795,2015-09-16,GOOGL,665.52001953125,665.52001953125,0
3796,2015-09-17,GOOGL,671.6699829101562,671.6699829101562,0
3797,2015-09-18,GOOGL,660.9199829101562,660.9199829101562,0
3798,2015-09-21,GOOGL,666.97998046875,666.97998046875,0
3799,2015-09-22,GOOGL,653.2000122070312,653.2000122070312,0
3800,2015-09-23,GOOGL,653.2899780273438,653.2899780273438,0
3801,2015-09-24,GOOGL,654.9099731445312,654.9099731445312,0
3802,2015-09-25,GOOGL,640.1500244140625,640.1500244140625,0
3803,2015-09-28,GOOGL,624.25,624.25,0
3804,2015-09-29,GOOGL,622.6099853515625,622.6099853515625,0
3805,2015-09-30,GOOGL,638.3699951171875,638.3699951171875,0
3806,2015-10-01,GOOGL,642.0,642.0,0
3807,2015-10-02,GOOGL,656.989990234375,656.989990234375,0
3808,2015-10-05,GOOGL,671.6799926757812,671.6799926757812,0
3809,2015-10-06,GOOGL,671.6400146484375,671.6400146484375,0
3810,2015-10-07,GOOGL,670.0,670.0,0
3811,2015-10-08,GOOGL,667.0,667.0,0
3812,2015-10-09,GOOGL,671.239990234375,671.239990234375,0
3813,2015-10-12,GOOGL,676.4299926757812,676.4299926757812,0
3814,2015-10-13,GOOGL,683.1699829101562,683.1699829101562,0
3815,2015-10-14,GOOGL,680.4099731445312,680.4099731445312,0
3816,2015-10-15,GOOGL,693.02001953125,693.02001953125,0
3817,2015-10-16,GOOGL,695.3200073242188,695.3200073242188,0
3818,2015-10-19,GOOGL,699.9500122070312,699.9500122070312,0
3819,2015-10-20,GOOGL,680.0,680.0,0
3820,2015-10-21,GOOGL,671.7999877929688,671.7999877929688,0
3821,2015-10-22,GOOGL,681.1400146484375,681.1400146484375,0
3822,2015-10-23,GOOGL,719.3300170898438,719.3300170898438,0
3823,2015-10-26,GOOGL,731.1199951171875,731.1199951171875,0
3824,2015-10-27,GOOGL,732.8200073242188,732.8200073242188,0
3825,2015-10-28,GOOGL,736.9199829101562,736.9199829101562,0
3826,2015-10-29,GOOGL,744.8499755859375,744.8499755859375,0
3827,2015-10-30,GOOGL,737.3900146484375,737.3900146484375,0
3828,2015-11-02,GOOGL,747.739990234375,747.739990234375,0
3829,2015-11-03,GOOGL,748.8200073242188,748.8200073242188,0
3830,2015-11-04,GOOGL,755.3099975585938,755.3099975585938,0
3831,2015-11-05,GOOGL,760.6699829101562,760.6699829101562,0
3832,2015-11-06,GOOGL,761.5999755859375,761.5999755859375,0
3833,2015-11-09,GOOGL,754.77001953125,754.77001953125,0
3834,2015-11-10,GOOGL,758.260009765625,758.260009765625,0
3835,2015-11-11,GOOGL,765.25,765.25,0
3836,2015-11-12,GOOGL,756.530029296875,756.530029296875,0
3837,2015-11-13,GOOGL,740.0700073242188,740.0700073242188,0
3838,2015-11-16,GOOGL,750.4199829101562,750.4199829101562,0
3839,2015-11-17,GOOGL,745.97998046875,745.97998046875,0
3840,2015-11-18,GOOGL,760.010009765625,760.010009765625,0
3841,2015-11-19,GOOGL,759.9400024414062,759.9400024414062,0
3842,2015-11-20,GOOGL,777.0,777.0,0
3843,2015-11-23,GOOGL,776.7000122070312,776.7000122070312,0
3844,2015-11-24,GOOGL,769.6300048828125,769.6300048828125,0
3845,2015-11-25,GOOGL,769.260009765625,769.260009765625,0
3846,2015-11-27,GOOGL,771.969970703125,771.969970703125,0
3847,2015-11-30,GOOGL,762.8499755859375,762.8499755859375,0
3848,2015-12-01,GOOGL,783.7899780273438,783.7899780273438,0
3849,2015-12-02,GOOGL,777.8499755859375,777.8499755859375,0
3850,2015-12-03,GOOGL,768.2000122070312,768.2000122070312,0
3851,2015-12-04,GOOGL,779.2100219726562,779.2100219726562,0
3852,2015-12-07,GOOGL,772.989990234375,772.989990234375,0
3853,2015-12-08,GOOGL,775.1400146484375,775.1400146484375,0
3854,2015-12-09,GOOGL,762.5499877929688,762.5499877929688,0
3855,2015-12-10,GOOGL,760.0399780273438,760.0399780273438,0
3856,2015-12-11,GOOGL,750.4199829101562,750.4199829101562,0
3857,2015-12-14,GOOGL,762.5399780273438,762.5399780273438,0
3858,2015-12-15,GOOGL,760.0900268554688,760.0900268554688,0
3859,2015-12-16,GOOGL,776.5900268554688,776.5900268554688,0
3860,2015-12-17,GOOGL,769.8300170898438,769.8300170898438,0
3861,2015-12-18,GOOGL,756.8499755859375,756.8499755859375,0
3862,2015-12-21,GOOGL,760.7999877929688,760.7999877929688,0
3863,2015-12-22,GOOGL,767.1300048828125,767.1300048828125,0
3864,2015-12-23,GOOGL,768.510009765625,768.510009765625,0
3865,2015-12-24,GOOGL,765.8400268554688,765.8400268554688,0
3866,2015-12-28,GOOGL,782.239990234375,782.239990234375,0
3867,2015-12-29,GOOGL,793.9600219726562,793.9600219726562,0
3868,2015-12-30,GOOGL,790.2999877929688,790.2999877929688,0
3869,2015-12-31,GOOGL,778.010009765625,778.010009765625,0
3870,2016-01-04,GOOGL,759.4400024414062,759.4400024414062,0
3871,2016-01-05,GOOGL,761.530029296875,761.530029296875,0
3872,2016-01-06,GOOGL,759.3300170898438,759.3300170898438,0
3873,2016-01-07,GOOGL,741.0,741.0,0
3874,2016-01-08,GOOGL,730.9099731445312,730.9099731445312,0
3875,2016-01-11,GOOGL,733.0700073242188,733.0700073242188,0
3876,2016-01-12,GOOGL,745.3400268554688,745.3400268554688,0
3877,2016-01-13,GOOGL,719.5700073242188,719.5700073242188,0
3878,2016-01-14,GOOGL,731.3900146484375,731.3900146484375,0
3879,2016-01-15,GOOGL,710.489990234375,710.489990234375,0
3880,2016-01-19,GOOGL,719.0800170898438,719.0800170898438,0
3881,2016-01-20,GOOGL,718.5599975585938,718.5599975585938,0
3882,2016-01-21,GOOGL,726.6699829101562,726.6699829101562,0
3883,2016-01-22,GOOGL,745.4600219726562,745.4600219726562,0
3884,2016-01-25,GOOGL,733.6199951171875,733.6199951171875,0
3885,2016-01-26,GOOGL,733.7899780273438,733.7899780273438,0
3886,2016-01-27,GOOGL,717.5800170898438,717.5800170898438,0
3887,2016-01-28,GOOGL,748.2999877929688,748.2999877929688,0
3888,2016-01-29,GOOGL,761.3499755859375,761.3499755859375,0
3889,2016-02-01,GOOGL,770.77001953125,770.77001953125,0
3890,2016-02-02,GOOGL,780.9099731445312,780.9099731445312,0
3891,2016-02-03,GOOGL,749.3800048828125,749.3800048828125,0
3892,2016-02-04,GOOGL,730.030029296875,730.030029296875,0
3893,2016-02-05,GOOGL,703.760009765625,703.760009765625,0
3894,2016-02-08,GOOGL,704.1599731445312,704.1599731445312,0
3895,2016-02-09,GOOGL,701.02001953125,701.02001953125,0
3896,2016-02-10,GOOGL,706.8499755859375,706.8499755859375,0
3897,2016-02-11,GOOGL,706.3599853515625,706.3599853515625,0
3898,2016-02-12,GOOGL,706.8900146484375,706.8900146484375,0
3899,2016-02-16,GOOGL,717.6400146484375,717.6400146484375,0
3900,2016-02-17,GOOGL,731.969970703125,731.969970703125,0
3901,2016-02-18,GOOGL,717.510009765625,717.510009765625,0
3902,2016-02-19,GOOGL,722.1099853515625,722.1099853515625,0
3903,2016-02-22,GOOGL,729.0499877929688,729.0499877929688,0
3904,2016-02-23,GOOGL,717.2899780273438,717.2899780273438,0
3905,2016-02-24,GOOGL,720.9000244140625,720.9000244140625,0
3906,2016-02-25,GOOGL,729.1199951171875,729.1199951171875,0
3907,2016-02-26,GOOGL,724.8599853515625,724.8599853515625,0
3908,2016-02-29,GOOGL,717.219970703125,717.219970703125,0
3909,2016-03-01,GOOGL,742.1699829101562,742.1699829101562,0
3910,2016-03-02,GOOGL,739.47998046875,739.47998046875,0
3911,2016-03-03,GOOGL,731.5900268554688,731.5900268554688,0
3912,2016-03-04,GOOGL,730.219970703125,730.219970703125,0
3913,2016-03-07,GOOGL,712.7999877929688,712.7999877929688,0
3914,2016-03-08,GOOGL,713.530029296875,713.530029296875,0
3915,2016-03-09,GOOGL,725.4099731445312,725.4099731445312,0
3916,2016-03-10,GOOGL,732.1699829101562,732.1699829101562,0
3917,2016-03-11,GOOGL,744.8699951171875,744.8699951171875,0
3918,2016-03-14,GOOGL,750.239990234375,750.239990234375,0
3919,2016-03-15,GOOGL,750.5700073242188,750.5700073242188,0
3920,2016-03-16,GOOGL,757.3599853515625,757.3599853515625,0
3921,2016-03-17,GOOGL,758.47998046875,758.47998046875,0
3922,2016-03-18,GOOGL,755.4099731445312,755.4099731445312,0
3923,2016-03-21,GOOGL,762.1599731445312,762.1599731445312,0
3924,2016-03-22,GOOGL,760.0499877929688,760.0499877929688,0
3925,2016-03-23,GOOGL,757.5599975585938,757.5599975585938,0
3926,2016-03-24,GOOGL,754.8400268554688,754.8400268554688,0
3927,2016-03-28,GOOGL,753.280029296875,753.280029296875,0
3928,2016-03-29,GOOGL,765.8900146484375,765.8900146484375,0
3929,2016-03-30,GOOGL,768.3400268554688,768.3400268554688,0
3930,2016-03-31,GOOGL,762.9000244140625,762.9000244140625,0
3931,2016-04-01,GOOGL,769.6699829101562,769.6699829101562,0
3932,2016-04-04,GOOGL,765.1199951171875,765.1199951171875,0
3933,2016-04-05,GOOGL,758.5700073242188,758.5700073242188,0
3934,2016-04-06,GOOGL,768.0700073242188,768.0700073242188,0
3935,2016-04-07,GOOGL,760.1199951171875,760.1199951171875,0
3936,2016-04-08,GOOGL,759.469970703125,759.469970703125,0
3937,2016-04-11,GOOGL,757.5399780273438,757.5399780273438,0
3938,2016-04-12,GOOGL,764.3200073242188,764.3200073242188,0
3939,2016-04-13,GOOGL,771.9099731445312,771.9099731445312,0
3940,2016-04-14,GOOGL,775.3900146484375,775.3900146484375,0
3941,2016-04-15,GOOGL,780.0,780.0,0
3942,2016-04-18,GOOGL,787.6799926757812,787.6799926757812,0
3943,2016-04-19,GOOGL,776.25,776.25,0
3944,2016-04-20,GOOGL,774.9199829101562,774.9199829101562,0
3945,2016-04-21,GOOGL,780.0,788.1935005360648,1
3946,2016-04-22,GOOGL,737.77001953125,737.77001953125,0
3947,2016-04-25,GOOGL,742.2100219726562,742.2100219726562,0
3948,2016-04-26,GOOGL,725.3699951171875,725.3699951171875,0
3949,2016-04-27,GOOGL,721.4600219726562,721.4600219726562,0
3950,2016-04-28,GOOGL,705.0599975585938,705.0599975585938,0
3951,2016-04-29,GOOGL,707.8800048828125,707.8800048828125,0
3952,2016-05-02,GOOGL,714.4099731445312,714.4099731445312,0
3953,2016-05-03,GOOGL,708.4400024414062,708.4400024414062,0
3954,2016-05-04,GOOGL,711.3699951171875,711.3699951171875,0
3955,2016-05-05,GOOGL,714.7100219726562,714.7100219726562,0
3956,2016-05-06,GOOGL,725.1799926757812,725.1799926757812,0
3957,2016-05-09,GOOGL,729.1300048828125,729.1300048828125,0
3958,2016-05-10,GOOGL,739.3800048828125,739.3800048828125,0
3959,2016-05-11,GOOGL,730.5499877929688,730.5499877929688,0
3960,2016-05-12,GOOGL,728.0700073242188,728.0700073242188,0
3961,2016-05-13,GOOGL,724.8300170898438,753.5110789408191,1
3962,2016-05-16,GOOGL,730.2999877929688,730.2999877929688,0
3963,2016-05-17,GOOGL,720.1900024414062,720.1900024414062,0
3964,2016-05-18,GOOGL,721.780029296875,721.780029296875,0
3965,2016-05-19,GOOGL,715.3099975585938,715.3099975585938,0
3966,2016-05-20,GOOGL,721.7100219726562,721.7100219726562,0
3967,2016-05-23,GOOGL,717.25,717.25,0
3968,2016-05-24,GOOGL,733.030029296875,733.030029296875,0
3969,2016-05-25,GOOGL,738.0999755859375,738.0999755859375,0
3970,2016-05-26,GOOGL,736.9299926757812,736.9299926757812,0
3971,2016-05-27,GOOGL,747.5999755859375,747.5999755859375,0
3972,2016-05-31,GOOGL,748.8499755859375,748.8499755859375,0
3973,2016-06-01,GOOGL,748.4600219726562,748.4600219726562,0
3974,2016-06-02,GOOGL,744.27001953125,744.27001953125,0
3975,2016-06-03,GOOGL,735.8599853515625,735.8599853515625,0
3976,2016-06-06,GOOGL,730.0599975585938,730.0599975585938,0
3977,2016-06-07,GOOGL,731.0900268554688,731.0900268554688,0
3978,2016-06-08,GOOGL,742.9299926757812,742.9299926757812,0
3979,2016-06-09,GOOGL,742.52001953125,742.52001953125,0
3980,2016-06-10,GOOGL,733.1900024414062,733.1900024414062,0
3981,2016-06-13,GOOGL,731.8800048828125,731.8800048828125,0
3982,2016-06-14,GOOGL,733.25,733.25,0
3983,2016-06-15,GOOGL,732.1900024414062,732.1900024414062,0
3984,2016-06-16,GOOGL,724.25,724.25,0
3985,2016-06-17,GOOGL,704.25,704.25,0
3986,2016-06-20,GOOGL,706.1300048828125,706.1300048828125,0
3987,2016-06-21,GOOGL,708.8800048828125,708.8800048828125,0
3988,2016-06-22,GOOGL,710.469970703125,710.469970703125,0
3989,2016-06-23,GOOGL,714.8699951171875,714.8699951171875,0
3990,2016-06-24,GOOGL,685.2000122070312,685.2000122070312,0
3991,2016-06-27,GOOGL,681.1400146484375,681.1400146484375,0
3992,2016-06-28,GOOGL,691.260009765625,691.260009765625,0
3993,2016-06-29,GOOGL,695.1900024414062,695.1900024414062,0
